STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10,CAT23,CAT29
31,C002014020     ,1,4,1,00140,0,03,039,0,'N BR PEBBLE CREEK       ',,'TOWNSHIP ROAD     ','1S 4E OF ALOYS           ',99.99,0,0,0000000000,0,41485400,096510600,50,3,02,02,09,1935,2,0,25,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,6.7,11.9,12.2,0,0,6.7,6.7,99.99,N,0,N,0,0,5,6,6,6,N,1,16.3,1,10,3,5,N,1,6,8,34,1,12.2,1116,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,3,35,2033,,N,5/23/2018,B,A ,,,,,,,,,2,,56.3,2,F,5,81.74
31,C002014025     ,1,4,1,00140,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','7.5S 1W OF BEEMER        ',99.99,0,0,0000000000,0,41485400,096494200,50,3,02,02,09,1999,2,0,30,2003,5,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,8.8,9.4,0,0,8.5,8.7,99.99,N,0,N,0,0,5,8,8,7,N,1,26.3,1,15.4,4,7,N,5,7,7,31,1,7.9,716,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,51,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,71,0,F,5,81.78
31,C002014035     ,1,4,1,00140,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','1S 4.2W OF WEST POINT    ',99.99,0,0,0000000000,0,41485400,096473000,50,3,02,02,09,1935,2,0,70,2003,0,7.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,7.2,11.9,12.2,0,0,7.3,7.3,99.99,N,0,N,0,0,5,6,6,6,N,1,23.6,1,14.5,4,6,N,4,7,7,,,,1116,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,98,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,69.1,0,F,5,89.06
31,C002014040     ,1,4,1,00140,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','1S 4W OF WEST POINT      ',99.99,0,0,0000000000,0,41485400,096470600,50,3,02,02,09,1989,2,0,80,2003,0,7.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,8.5,17.7,18.3,0,0,8.5,8.7,99.99,N,0,N,0,0,5,7,7,6,N,1,27.2,1,16.3,5,7,N,5,8,8,34,1,18.3,1217,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,136,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,73.7,0,F,5,159.21
31,C002014043     ,1,4,1,00140,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','1S 2W OF WEST POINT      ',99.99,0,0,0000000000,0,41485400,096450000,30,3,02,02,09,1992,2,0,65,2003,5,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,11.9,12.2,0,0,8.5,8.7,99.99,N,0,N,0,0,5,8,8,6,N,1,34.5,1,20.9,6,7,N,5,8,8,,,,1216,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,91,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,83.2,0,F,5,106.14
31,C002014205     ,1,4,1,00142,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','2S 1.5E OF ALOYS         ',99.99,0,0,0000000000,0,41480000,096522400,30,3,02,02,09,1935,2,0,15,2003,0,7.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,7.9,6.7,7.3,0,0,7.9,7.9,99.99,N,0,N,0,0,5,6,6,7,N,1,12.7,1,7.3,3,6,N,0,7,7,34,1,7.3,1116,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,21,2033,,N,5/23/2018,B,A ,,,,,,,,,2,,51,2,F,5,57.67
31,C002014210     ,1,4,1,00142,0,03,039,0,'PEBBLE CREEK            ',,'TOWNSHIP ROAD     ','2S 3.5E OF ALOYS         ',99.99,0,0,0000000000,0,41480000,096500600,30,3,02,02,09,2007,2,0,35,2003,5,8.5,0,0,0,1,1,1,1,5,0,0,0,A,1,5,2,01,0,00,3,0,8.5,11,27.4,0,0,8.5,9.3,99.99,N,0,N,0,0,5,5,8,8,N,1,64.4,1,39,5,7,N,5,8,8,34,1,19.8,117,24,N  ,N  ,N  ,,,,0,0,0,2011,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,59,2033,,N,5/23/2018,B,K*,,L1C0,7020020,0,11,11,,,0,,87.9,0,F,5,254.82
31,C002014305     ,1,4,1,00143,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','JCT US275/N9 3.5N 5E     ',99.99,0,0,0000000000,0,41543000,096364800,30,3,02,02,09,1992,2,0,40,2003,5,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,6.7,6.7,0,0,8.5,8.7,99.99,N,0,N,0,0,5,8,8,7,N,1,43.5,1,25.4,6,7,N,5,7,8,,,,1116,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,56,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,89.9,0,F,5,58.29
31,C002014310     ,1,4,1,00143,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','1.5S 2W OF BANCROFT      ',99.99,0,0,0000000000,0,41590000,096364800,50,3,02,02,09,1935,2,0,40,2003,0,6.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,7.8,7,7.3,0,0,7.9,7.9,99.99,N,0,N,0,0,5,6,6,7,N,1,21.8,1,12.7,4,6,N,2,7,8,,,,1116,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,56,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,65.4,0,F,5,57.67
31,C002014315     ,1,4,1,00143,0,03,039,0,'LITTLE LOGAN CREEK      ',,'TOWNSHIP ROAD     ','2W .2S OF BANCROFT       ',99.99,0,0,0000000000,0,41600000,096364800,50,3,02,02,09,2012,2,0,50,2003,9,8.5,0,0,0,1,0,0,0,5,0,0,0,A,1,5,1,02,0,00,1,0,8.5,8.8,9.1,0,0,8.5,8.7,99.99,N,0,N,0,0,5,5,8,7,N,3,44.5,3,34.5,5,7,N,5,8,8,31,1,7.3,117,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,70,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,85.8,0,F,5,79.17
31,C002014440     ,1,4,1,07864,0,03,039,0,'CUMING CREEK            ',,'COLL 7864 / D ROAD','3S 5E OF WEST POINT      ',99.99,0.176,0,0000000000,0,41470868,096370522,30,3,02,02,08,1915,2,0,100,1998,A,8.5,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,02,0,00,3,0,8.5,10.4,30.7,0,0,8.5,8.7,99.99,N,0,N,0,0,9,9,9,7,N,1,30.8,1,23.6,6,7,N,5,6,8,34,1,21.6,417,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,2016,2,1,0,0,0,0,1,Y,8,170,2033,,N,5/23/2018,B,Z ,,Q110,7020019,0,14,15,,,0,,91.3,0,G,9,267.09
31,C002014445     ,1,4,1,07864,0,03,039,0,'STREAM                  ',,'COLL 7864         ','3S 7E OF WEST POINT      ',99.99,1.326,0,0000000000,0,41470802,096341380,30,3,02,02,08,1987,2,0,50,1998,0,7.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,8.7,8.5,9.1,0,0,8.5,8.7,99.99,N,0,N,0,0,5,7,7,7,N,1,6.4,1,3.6,2,7,N,0,7,8,31,1,9.1,218,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,85,2030,,N,5/23/2018,B,A ,,,,,,,,,1,,44.5,1,F,5,79.17
31,C002014535     ,1,4,1,00145,0,03,039,0,'LOGAN CREEK             ',,'IRR/TOWNSHIP ROAD ','1.2NW OF BANCROFT        ',99.99,0,0,0000000000,0,42020600,096353600,50,3,02,02,09,2004,2,0,80,2003,5,8.5,0,43,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,3,0,8.7,31.4,77.7,0,0,8.7,9.4,99.99,N,0,N,0,0,5,8,8,8,N,1,70.8,1,42.6,8,7,N,5,8,8,31,1,64,1216,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,1,0,2,2,0,1,0,0,1,Y,8,112,2033,,N,5/23/2018,B,K*,,Q120,7020016,0,11,11,,,0,,98.8,0,F,5,730.38
31,C002014540     ,1,4,1,00145,0,03,039,0,'OLD CHANNEL LOGAN CREEK ',,'TOWNSHIP ROAD     ','1W 2N BANCROFT           ',99.99,0,0,0000000000,0,42054500,096353800,60,3,02,02,09,2007,2,0,80,2004,5,7.3,0,20,0,1,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,7,7.3,0,0,8.5,8.7,99.99,N,0,N,0,0,5,8,8,8,N,1,84.4,1,50.8,8,7,N,5,8,8,,,,117,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,136,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,96.7,0,F,5,63.51
31,C002014745     ,1,4,1,03565,0,03,039,0,'LOGAN CREEK             ',,'IRR/FAS 3565      ','JCT N51/N16 1.4W 1.5N    ',99.99,0.06,0,0000000000,0,42012044,096342938,60,3,02,02,07,1982,2,0,495,2011,4,7.3,0,42,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,8.5,30.5,77.1,0,0,8.6,9.2,99.99,N,0,N,0,0,8,8,8,7,N,1,33.6,1,20,5,5,N,5,8,8,,,,1216,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,1,0,1,1,0,0,0,0,1,Y,5,400,2033,,N,5/23/2018,B,K*,,1180,3565002,1,09,09,,,0,,82,0,G,8,709.32
31,C002014750     ,1,4,1,03565,0,03,039,0,'STREAM                  ',,'IRR/FAS 3565      ','1.25N OF BANCROFT        ',99.99,0.214,0,0000000000,0,42020977,096342933,80,3,02,02,07,1987,2,0,495,2011,5,11,0,20,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,2,0,11,3.7,7.9,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,8,0,32.7,0,21.8,6,N,N,5,8,8,,,,1216,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,1,0,N,N,N,N,0,0,1,Y,8,400,2033,,N,3/23/2017,B,L*,,0750,3565003,1,08,08,,,0,*,86.3,0,G,8,86.9
31,C002014755     ,1,4,1,03565,0,03,039,0,'STREAM                  ',,'IRR/FAS 3565      ','JCT N51/N16 1.4W 5.9N    ',99.99,0.774,0,0000000000,0,42051084,096342982,50,3,02,02,07,1973,2,0,65,2011,0,7.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,8.5,7.3,7.3,0,0,8.5,8.5,99.99,N,0,N,0,0,5,7,7,6,N,1,28.1,1,16.3,5,7,N,4,6,8,,,,1216,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,1,0,1,1,0,0,0,0,1,Y,8,45,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,73.7,0,F,5,62.05
31,C002014955     ,1,4,1,00149,0,03,039,0,'BIG SLOUGH CREEK        ',,'IRR/TOWNSHIP ROAD ','6E N16 THURSTON CL       ',99.99,0,0,0000000000,0,42045400,096331800,50,3,02,02,09,1975,2,0,50,2003,0,8.2,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.8,9.1,9.4,0,0,7.8,7.9,99.99,N,0,N,0,0,5,6,6,6,N,1,39,1,22.7,6,6,N,5,7,8,,,,1217,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,1,0,1,1,0,0,0,0,1,Y,8,85,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,86,0,F,5,74.26
31,C002015235     ,1,4,1,00152,0,03,039,0,'STREAM                  ',,'COUNTY HIGHWAY    ','5E US275 DODGE CL        ',99.99,0,0,0000000000,0,41443000,096364200,30,3,02,02,09,1996,2,0,70,2003,5,7.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,8.5,8.5,9.1,0,0,8.5,8.7,99.99,N,0,N,0,0,5,8,8,7,N,1,33.6,1,20,5,7,N,5,7,7,,,,218,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,119,2030,,N,5/23/2018,B,Z ,,,,,,,,,0,,80.7,0,F,5,79.17
31,C002015240     ,1,4,1,00152,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','6.25E US275 DODGE CL.    ',99.99,0,0,0000000000,0,41443000,096352400,60,3,02,02,09,1988,2,0,40,2003,5,9.1,0,25,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,8.6,7,7.6,0,0,8.6,8.8,99.99,N,0,N,0,0,5,7,7,7,N,1,12.7,1,7.3,3,7,N,0,7,7,34,1,7.6,1216,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,56,2033,,N,5/23/2018,B,A ,,,,,,,,,2,,50.7,2,F,5,66.88
31,C002020445     ,1,4,1,03540,0,03,039,0,'STREAM                  ',,'IRR/FAS 3540      ','JCT N51/N9 5N 4.5E       ',99.99,3.478,0,0000000000,0,42043085,096372399,30,3,02,02,07,2014,2,0,55,2011,A,8.5,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,2,0,8.5,3.7,7.5,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,9,1,42.6,1,32.7,9,N,N,5,9,7,34,1,9.1,716,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,1,0,N,N,0,0,0,0,1,Y,8,70,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,*,99.9,0,G,9,63.75
31,C002020645     ,1,4,1,00206,0,03,039,0,'STREAM                  ',,'IRR/TOWNSHIP ROAD ','3N .5W OF BANCROFT       ',99.99,0,0,0000000000,0,42033600,096351200,50,3,02,02,09,2002,2,0,20,2003,5,8.5,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,8.5,3,9.8,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,8,0,32.7,0,21.8,6,N,N,5,8,8,34,1,7.3,616,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,1,0,N,N,0,0,0,0,1,Y,8,34,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,*,88.7,0,G,8,83.3
31,C002021230     ,1,4,1,00212,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','1.2W BANCROFT            ',99.99,0,0,0000000000,0,42005400,096355400,80,3,02,02,09,1996,2,0,50,2001,5,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,8.5,9.1,0,0,8.5,8.7,99.99,N,0,N,0,0,5,7,7,7,N,1,28.1,1,17.2,5,7,N,5,7,7,,,,616,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,85,2033,,N,3/23/2017,B,Z ,,,,,,,,,0,,75.2,0,F,5,79.17
31,C002021235     ,1,4,1,00212,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','.25W BANCROFT            ',99.99,0,0,0000000000,0,42005400,096350600,30,3,02,02,09,1994,2,0,70,2003,5,7.9,0,0,0,1,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,8.7,6.4,6.7,0,0,8.5,8.7,99.99,N,0,N,0,0,5,7,7,7,N,1,26.3,1,15.4,4,7,N,4,7,8,,,,1216,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,98,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,72,0,F,5,58.29
31,C002022110     ,1,4,1,00221,0,03,039,0,'STREAM                  ',,'COUNTY HIGHWAY    ','1W 2.5N BEEMER           ',99.99,0,0,0000000000,0,41581800,096493300,30,3,02,02,09,2004,2,0,35,2003,5,8.5,0,20,0,0,0,0,0,5,0,0,0,A,1,5,1,01,0,00,1,0,8.5,7.3,7.6,0,0,8.5,8.7,99.99,N,0,N,0,0,5,5,8,8,N,0,32.7,0,21.8,5,7,N,5,8,8,,,,1216,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,39,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,73.7,0,F,5,66.12
31,C002022120     ,1,4,1,00221,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','4E 1.5N OF WISNER        ',99.99,0,0,0000000000,0,42003600,096493000,30,3,02,02,09,1988,2,0,35,2003,3,7.9,0,40,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,21.3,21.3,0,0,8.5,8.7,99.99,N,0,N,0,0,5,7,7,6,N,1,46.3,1,27.2,6,7,N,5,8,8,,,,1116,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,49,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,92.1,0,F,5,185.31
31,C002022125     ,1,4,1,00221,0,03,039,0,'PLUM CREEK              ',,'TOWNSHIP ROAD     ','4E 1.7N OF WISNER        ',99.99,0,0,0000000000,0,42004800,096493000,50,3,02,02,09,1935,2,0,35,2003,0,7.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,7.8,18,18.3,0,0,7.9,7.9,99.99,N,0,N,0,0,5,6,6,6,N,1,23.6,1,13.6,4,6,N,4,7,7,34,1,18.3,1117,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,59,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,67.3,0,F,5,144.57
31,C002022135     ,1,4,1,00221,0,03,039,0,'TRRIB TO DRY CREEK      ',,'TOWNSHIP ROAD     ','4E 4.7N OF WISNER        ',99.99,0,0,0000000000,0,42032400,096493000,30,3,02,02,09,2005,2,0,15,2003,5,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,11.9,12.2,0,0,8.5,8.7,99.99,N,0,N,0,0,5,8,8,7,N,1,61.7,1,36.3,8,7,N,5,7,8,31,1,8.5,218,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,4,25,2030,,N,5/23/2018,B,Z ,,,,,,,,,0,,96,0,F,5,106.14
31,C002022515     ,1,4,1,00225,0,03,039,0,'PLUM CREEK              ',,'TOWNSHIP ROAD     ','1E 2.2N OF BEEMER        ',99.99,0,0,0000000000,0,41575400,096471200,30,3,02,02,09,1986,2,0,35,2003,5,9.1,0,35,0,1,1,1,0,5,0,0,0,A,1,5,2,01,0,00,3,0,8.5,15.2,38.7,0,0,8.6,9.2,99.99,N,0,N,0,0,7,7,7,6,N,1,64.4,1,35.4,7,7,N,5,8,8,,,,1217,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,59,2033,,N,5/23/2018,B,K*,,1140,7020011,1,09,09,,,0,,99.9,0,G,7,356.04
31,C002022720     ,1,4,1,00227,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','2E .5S OF BEEMER         ',99.99,0,0,0000000000,0,41552400,096460600,50,3,02,02,09,2010,2,0,25,2003,5,8.5,0,0,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,00,3,0,8.5,2.1,8.2,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,8,0,41.7,0,32.7,8,N,N,5,8,8,34,1,7.3,117,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,42,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,*,99.9,0,G,8,69.7
31,C002022725     ,1,4,1,00227,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','2E .7N OF BEEMER         ',99.99,0,0,0000000000,0,41563000,096460600,50,3,02,02,09,1995,2,0,50,2003,5,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,11.9,12.2,0,0,8.5,8.7,99.99,N,0,N,0,0,5,8,8,8,N,1,61.7,1,36.3,8,7,N,5,8,8,,,,616,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,85,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,95.8,0,F,5,106.14
31,C002022730     ,1,4,1,00227,0,03,039,0,'PLUM CREEK              ',,'14 ROAD           ','2E 1.2N OF BEEMER        ',99.99,0,0,0000000000,0,41564800,096460600,30,3,02,02,09,1912,2,0,50,2003,0,4.6,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,3,02,1,1,4.8,21.3,26.8,0,0,4.8,4.9,99.99,N,0,N,0,0,4,3,4,5,N,1,14.5,1,8.2,2,2,N,0,7,6,31,1,26.8,617,24,Y24,N  ,Y24,0617,,0616,0,0,0,2012,,,,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,3,85,2033,,N,5/23/2018,B,A ,,,,,,,,,1,,26,1,P,3,131.32
31,C002022735     ,1,4,1,00227,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','2E 1.5N OF BEEMER        ',99.99,0,0,0000000000,0,41570600,096460600,50,3,02,02,09,2004,2,0,50,2003,0,7.3,0,30,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,11.9,12.5,0,0,8.5,8.7,99.99,N,0,N,0,0,5,8,8,7,N,1,89.8,1,55.3,8,7,N,5,8,8,34,1,9.1,1116,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,70,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,95.8,0,F,5,108.75
31,C002022740     ,1,4,1,00227,0,03,039,0,'STREAM                  ',,'TOWNSHIP ROAD     ','2E 3.5N OF BEEMER        ',99.99,0,0,0000000000,0,41590000,096460600,30,3,02,02,09,2011,2,0,20,2003,A,8.5,0,15,0,0,0,0,0,5,0,0,0,A,1,5,1,02,0,00,1,0,8.5,8.8,9.1,0,0,8.5,8.7,99.99,N,0,N,0,0,8,8,8,8,N,1,44.5,1,34.5,8,7,N,5,7,8,34,1,7.3,1117,24,N  ,N  ,N  ,,,,0,0,0,2012,,,,0,N,2,,0,0,0,2,1,0,0,0,0,1,Y,8,34,2033,,N,5/23/2018,B,Z ,,,,,,,,,0,,97,0,G,8,79.17
